negative;negative;in the book there is the chronology of history and only one (very long) flash back (half book).
negative;negative;the past is told multifaceted, but without any real connection.
positive;negative;horror won't come up for a second.
negative;negative;not a good movie.
positive;negative;the input sequence is i.
negative;negative;katana?
negative;negative;from the film i then went away, because i could not understand what the director aim for with all the picture compositions, plot and dialogues.
negative;negative;even if the plot seems to be interesting to itself, it is unfortunately not originally knostruiert, yes, even in the long term.
negative;negative;conclusion: excessive, completely irrelevant finale, which exchange the creative, cool idea with which this series started against a lame zombie story!
negative;negative;"""we just blow up a few ""system-relevant"" city and say he (dr. manhatten) wa and the whole world unites in joy their hatred of this""...hah."
